id,church_name,former_denomination,city,local_authority,region,nation,latitude,longitude,conversion_type,conversion_subtype,current_name,year_converted,decade,source,confidence_tier
3800a4118e3a,TOWER OF FORMER CHURCH OF ST THOMAS A BECKET,,,,,England,52.141199,-1.613595,unknown,unknown,,,,historic_england,high
9048f7e4994e,CHURCH OF ST JAMES,,,,,England,52.131176,-1.778265,unknown,unknown,,,,historic_england,high
2d7df876e433,CHURCH FARMHOUSE,,,,,England,52.133648,-1.777961,residential,single_dwelling,,,,historic_england,high
c314eee9dea6,CHURCH OF ST NICHOLAS,,,,,England,52.175125,-1.623318,unknown,unknown,,,,historic_england,high
6b9ef8a787f3,CHURCH OF ST MARY,,,,,England,52.147332,-1.704208,unknown,unknown,,,,historic_england,high
7675fe1b49b1,CHURCH COTTAGE,,,,,England,52.121339,-1.733913,unknown,unknown,,,,historic_england,high
490fa03ffc48,CHURCH OF ST MARY,,,,,England,52.135438,-1.670435,unknown,unknown,,,,historic_england,high
56939ee53374,WHITCHURCH FARMHOUSE,,,,,England,52.134749,-1.678154,residential,single_dwelling,,,,historic_england,high
15feda7001e6,CHURCH OF ALL SAINTS,,,,,England,52.209379,-1.785384,unknown,unknown,,,,historic_england,high
5a07d03882a4,CHURCH BANK FARMHOUSE,,,,,England,52.184136,-1.786105,residential,single_dwelling,,,,historic_england,high
72b402e582d7,CHURCH OF ST PETER,,,,,England,52.183969,-1.788314,unknown,unknown,,,,historic_england,high
3d9c8e19da32,CHURCH OF ST PETER,,,,,England,52.145505,-1.807728,unknown,unknown,,,,historic_england,high
702b985424cc,CHURCH OF ALL SAINTS,,,,,England,52.170504,-1.757132,unknown,unknown,,,,historic_england,high
70409900c515,CHAPEL HOUSE,,,,,England,52.187895,-1.83114,residential,single_dwelling,,,,historic_england,high
148b3fbea30f,BAPTIST CHAPEL,,,,,England,52.192159,-1.815017,unknown,unknown,,,,historic_england,high
b0060995104f,CHURCH FARMHOUSE,,,,,England,52.19204,-1.819684,residential,single_dwelling,,,,historic_england,high
5af5cc4bc659,CHURCH HOUSE,,,,,England,52.167985,-1.7888,residential,single_dwelling,,,,historic_england,high
b0a3ee8ad4c4,CHURCH OF ALL SAINTS,,,,,England,52.165296,-1.769426,unknown,unknown,,,,historic_england,high
a0e134d7ef1e,MILEPOST APPROXIMATELY 160 METRES EAST OF CHURCHILL ROAD CORNER,,,,,England,51.21272,-2.626536,unknown,unknown,,,,historic_england,high
74075cc2467c,THE BISHOP'S CHAPEL AND THE BISHOP'S PALACE,,,,,England,51.209055,-2.642591,commercial,shop,,,,historic_england,high
09012e0b1ba5,CATHEDRAL GREEN HOUSE,,,,,England,51.209823,-2.645078,residential,single_dwelling,,,,historic_england,high
2d430287539e,CHAPTER HOUSE TO CATHEDRAL CHURCH OF ST ANDREW,,,,,England,51.210642,-2.643257,residential,single_dwelling,,,,historic_england,high
283cce38ba81,ELIM PENTECOSTAL CHURCH,,,,,England,51.209901,-2.648858,unknown,unknown,,,,historic_england,high
c9e10132bc63,WELLS INFIRMARY MAIN BLOCK (ALSO KNOWN AS PRIORY HOSPITAL),,,,,England,51.203556,-2.654724,unknown,unknown,,,,historic_england,high
e4f346841e4d,WELLS CATHEDRAL JUNIOR SCHOOL,,,,,England,51.212101,-2.646183,education,school,,,,historic_england,high
a89a1ef9f13b,"2, PRIORY ROAD",,,,,England,51.207348,-2.648751,unknown,unknown,,,,historic_england,high
98e13c7b0f5e,CHURCH OF ST CUTHBERT,,,,,England,51.208319,-2.650325,unknown,unknown,,,,historic_england,high
6497de580922,CHURCH OF ST THOMAS,,,,,England,51.212979,-2.63699,unknown,unknown,,,,historic_england,high
8f522f0dcb7b,METHODIST CHURCH WITH ATTACHED ROOMS AND FRONT BOUNDARY WALLS AND RAILINGS,,,,,England,51.205888,-2.647671,unknown,unknown,,,,historic_england,high
bb908327db6d,GATEWAY TO DRIVE OF ACTON SCOTT HALL 5 METRES EAST OF CHURCHYARD OF ST MARGARET,,,,,England,52.499938,-2.805308,unknown,unknown,,,,historic_england,high
86e87e24cf02,CHURCH OF ALL SAINTS,,,,,England,52.521969,-2.821511,unknown,unknown,,,,historic_england,high
0db14d5b4002,THE PRIORY,,,,,England,52.537939,-2.809277,unknown,unknown,,,,historic_england,high
4ff56955038a,CHURCH OF ST EDITH,,,,,England,52.505652,-2.738275,unknown,unknown,,,,historic_england,high
e3254f4173cf,CHURCH OF ST ANDREW,,,,,England,52.527018,-2.774024,unknown,unknown,,,,historic_england,high
090394f7a65d,CHURCH OF ST MICHAEL,,,,,England,52.485285,-2.706626,unknown,unknown,,,,historic_england,high
b3f86415d504,BROADSTONE CHAPEL,,,,,England,52.504041,-2.672261,unknown,unknown,,,,historic_england,high
5db1ec699110,CHURCH FARMHOUSE,,,,,England,52.522787,-2.717898,residential,single_dwelling,,,,historic_england,high
bcc3201533c6,CHURCH OF ST CATHERINE,,,,,England,52.479657,-2.653557,unknown,unknown,,,,historic_england,high
d7d9a8d9f497,CHURCH OF THE HOLY TRINITY,,,,,England,52.502446,-2.647193,unknown,unknown,,,,historic_england,high
95fff94a7eef,PARISH CHURCH,,,,,England,52.32711,-2.568548,unknown,unknown,,,,historic_england,high
db90086b1503,CHURCH OF ST MARY,,,,,England,52.308774,-2.612682,unknown,unknown,,,,historic_england,high
6c5c20ec08db,"1, CHURCH STREET",,,,,England,52.378519,-2.481036,unknown,unknown,,,,historic_england,high
4d7caa0cae58,CHURCH OF ST JAMES,,,,,England,52.33433,-2.621914,unknown,unknown,,,,historic_england,high
c4685e095669,CHURCH OF ST JOHN THE BAPTIST,,,,,England,52.363042,-2.605297,unknown,unknown,,,,historic_england,high
b45868d4c983,CHURCH OF ST MICHAEL,,,,,England,52.385716,-2.534273,unknown,unknown,,,,historic_england,high
d9844c0661b0,CHURCH OF ST JOHN,,,,,England,52.382213,-2.566347,unknown,unknown,,,,historic_england,high
82ddf3cc39f2,CHURCH HOUSE FARMHOUSE,,,,,England,52.351678,-2.530456,residential,single_dwelling,,,,historic_england,high
80eb7207222e,CHURCH OF ST JOHN THE BAPTIST,,,,,England,52.342029,-2.582419,unknown,unknown,,,,historic_england,high
835db03fe978,CHURCH COTTAGE,,,,,England,52.347552,-2.499431,unknown,unknown,,,,historic_england,high
5e97c8480181,CHURCH OF ST MARY THE VIRGIN,,,,,England,52.352155,-2.624117,unknown,unknown,,,,historic_england,high
ca0582e9112d,CHURCH OF ST MARGARET,,,,,England,52.475712,-2.6266,unknown,unknown,,,,historic_england,high
3a9feaf37a57,CHURCH HOUSE INCLUDING SERVICE WINGS,,,,,England,52.33091,-2.707317,residential,single_dwelling,,,,historic_england,high
9b7edb48bb8f,CHURCH OF ENGLAND PRIMARY SCHOOL AND HOUSE,,,,,England,52.334746,-2.700231,education,school,,,,historic_england,high
6d5050af1dcc,CHURCH OF ST MARY,,,,,England,52.392164,-2.632117,unknown,unknown,,,,historic_england,high
c9f5d54339c6,CHURCH OF ST MARY,,,,,England,52.404492,-2.573496,unknown,unknown,,,,historic_england,high
7f41d1f10b61,CHURCH OF ST PAUL,,,,,England,52.373467,-2.629999,unknown,unknown,,,,historic_england,high
139749f2cb31,MIDDLETON CHAPEL,,,,,England,52.392076,-2.677288,unknown,unknown,,,,historic_england,high
84e66c64e4d5,CHURCH OF ST MARY,,,,,England,52.355737,-2.656661,unknown,unknown,,,,historic_england,high
36269daa79f1,METHODIST CHAPEL,,,,,England,52.357987,-2.651232,unknown,unknown,,,,historic_england,high
09972b9be128,OLD CHURCH OF ST MARY,,,,,England,52.443422,-2.660833,unknown,unknown,,,,historic_england,high
642cf8d8d72e,CHURCH OF ST PETER,,,,,England,52.362626,-2.569459,unknown,unknown,,,,historic_england,high
57214738dde4,HEATH CHAPEL,,,,,England,52.466732,-2.653072,unknown,unknown,,,,historic_england,high
e5ccc4676fc8,THE OLD CHURCH,,,,,England,52.419654,-2.665315,unknown,unknown,,,,historic_england,high
fc83c29f3597,CHURCH OF ST MILBURGA,,,,,England,52.436852,-2.639332,unknown,unknown,,,,historic_england,high
d54cb0da64c5,PRIMITIVE METHODIST CHAPEL AND ATTACHED RAILINGS AND GATE,,,,,England,52.438215,-2.638204,unknown,unknown,,,,historic_england,high
f501ea1cfe1d,METHODIST CHAPEL AT NGR SO 598 830,,,,,England,52.443764,-2.593029,unknown,unknown,,,,historic_england,high
4e556d005b63,CHURCH OF HOLY TRINITY,,,,,England,52.436025,-2.557519,unknown,unknown,,,,historic_england,high
40dc67a23fae,CHURCH FARMHOUSE,,,,,England,52.443749,-2.566768,residential,single_dwelling,,,,historic_england,high
95c8c3ea5d68,CHURCH OF ST MICHAEL,,,,,England,52.415343,-2.558552,unknown,unknown,,,,historic_england,high
3fbf769dc897,CHURCH OF ALL SAINTS,,,,,England,52.331667,-2.743518,unknown,unknown,,,,historic_england,high
d8c072bec01b,WAR MEMORIAL IN ALL SAINTS CHURCHYARD,,,,,England,51.902086,-2.064457,unknown,unknown,,,,historic_england,high
7fb3247c43c2,CHURCH BRIDGE,,,,,England,54.279273,-2.450668,unknown,unknown,,,,historic_england,high
a62f64144de7,CHURCH OF ST JOHN THE EVANGELIST,,,,,England,54.277578,-2.376195,unknown,unknown,,,,historic_england,high
8cb22880114a,FIELD BARN ON SOUTH SIDE OF ROAD APPROXIMATELY 150 METRES SOUTH WEST OF HIGH CHAPEL (NOT INCLUDED),,,,,England,54.275041,-2.428293,unknown,unknown,,,,historic_england,high
705336c08794,LIME KILN APPROXIMATELY 100 METRES SOUTH EAST OF HIGH CHAPEL (CHAPEL NOT INCLUDED),,,,,England,54.275142,-2.425161,unknown,unknown,,,,historic_england,high
76c86eb326ef,LOW CHAPEL FARMHOUSE,,,,,England,54.277018,-2.428221,residential,single_dwelling,,,,historic_england,high
b73f9dd13312,ZION CHAPEL,,,,,England,54.276395,-2.455904,unknown,unknown,,,,historic_england,high
ba59d04ce948,CHURCH OF ST ANDREW,,,,,England,54.278145,-2.454172,unknown,unknown,,,,historic_england,high
8c110934022a,WESLEYAN CHAPEL,,,,,England,54.278458,-2.457032,unknown,unknown,,,,historic_england,high
38755e1e9e34,CHURCH OF ST JOHN THE BAPTIST,,,,,England,54.30087,-2.391421,unknown,unknown,,,,historic_england,high
59aac9fa2cda,GARSDALE STREET CHAPEL,,,,,England,54.301445,-2.388752,unknown,unknown,,,,historic_england,high
da1a73395285,SMITHY CHAPEL TO SOUTH EAST OF BLADES,,,,,England,54.30045,-2.398854,unknown,unknown,,,,historic_england,high
2a0ee2257cc4,CHURCH OF ST GREGORY (VALE OF LUNE CHAPEL),,,,,England,54.324003,-2.56384,unknown,unknown,,,,historic_england,high
607a23901531,THE FRIENDS MEETING HOUSE AND ADJOINING COTTAGE TO WEST,,,,,England,54.314722,-2.553507,residential,single_dwelling,,,,historic_england,high
c819ddab8686,CHURCH OF ST MARK,,,,,England,54.345805,-2.476624,unknown,unknown,,,,historic_england,high
41f260188583,WESLEYAN METHODIST CHURCH,,,,,England,54.342064,-2.479319,unknown,unknown,,,,historic_england,high
4c1dd0e07647,Jubilee Drinking Fountain built into churchyard wall,,,,,England,54.323427,-2.528209,unknown,unknown,,,,historic_england,high
b025f85e95df,CHURCH OF THE HOLY TRINITY,,,,,England,54.34953,-2.565036,unknown,unknown,,,,historic_england,high
ce3e86de9369,CHAPEL AT SEDBERGH SCHOOL,,,,,England,54.320358,-2.527339,education,school,,,,historic_england,high
93d2991befcd,HOLY TRINITY CHURCH,,,,,England,53.445653,-1.969578,unknown,unknown,,,,historic_england,high
25f7465a73c8,"56, CHURCH STREET",,,,,England,53.450091,-1.940891,unknown,unknown,,,,historic_england,high
7caf51bf8061,ROMAN CATHOLIC CHURCH OF ALL SAINTS,,,,,England,53.450218,-1.943676,unknown,unknown,,,,historic_england,high
23fab7d07be4,"14, CHURCH STREET SOUTH",,,,,England,53.44991,-1.938015,unknown,unknown,,,,historic_england,high
07930e300b10,CHURCH OF ST JAMES THE GREAT,,,,,England,53.438708,-1.952859,unknown,unknown,,,,historic_england,high
8cbe9b9817a3,ROMAN CATHOLIC CHURCH OF ST MARY CROWNED,,,,,England,53.441478,-1.956002,unknown,unknown,,,,historic_england,high
3dea237fec7e,ROMAN CATHOLIC CHURCH OF ST CHARLES BORROMEO AND ATTACHED PRESBYTERY,,,,,England,53.462499,-1.977188,unknown,unknown,,,,historic_england,high
3f854537f27f,CHURCHYARD GATES APPROXIMATELY 15 METRES SOUTH OF CHURCH OF ST EDMUND'S,,,,,England,52.327951,1.678598,unknown,unknown,,,,historic_england,high
d5eb7585c348,THE OLD CHAPEL,,,,,England,52.325656,1.678363,unknown,unknown,,,,historic_england,high
1d03b4372678,"Church of the Sacred Heart, and attached Presbytery",,,,,England,52.326941,1.675813,unknown,unknown,,,,historic_england,high
1defce46400a,CHURCH OF ST MATTHEW,,,,,England,53.529235,-2.672432,unknown,unknown,,,,historic_england,high
beadcff07fbb,CHURCH OF ST JOSEPH WITH NUMBER 11 (ATTACHED PRESBYTERY),,,,,England,53.542663,-2.634783,unknown,unknown,,,,historic_england,high
133142668d23,CHURCH OF ST JOHN THE DIVINE,,,,,England,53.53696,-2.682875,unknown,unknown,,,,historic_england,high
777fb8443362,CHURCH OF ST JAMES WITH ST THOMAS,,,,,England,53.535851,-2.63788,unknown,unknown,,,,historic_england,high
7416a402741a,CHURCH OF ST STEPHEN,,,,,England,53.555354,-2.615983,unknown,unknown,,,,historic_england,high
78f809091702,Former National Westminster Bank,,,,,England,53.544779,-2.632325,unknown,unknown,,,,historic_england,high
32f740b052cb,CHURCH OF ST CATHERINE,,,,,England,53.546245,-2.616847,unknown,unknown,,,,historic_england,high
dde7959b5279,CHURCH OF ST PAUL,,,,,England,53.527866,-2.653479,unknown,unknown,,,,historic_england,high
b25242094284,NATIONAL WESTMINSTER BANK,,,,,England,53.547121,-2.631378,unknown,unknown,,,,historic_england,high
b93c4b23e7fb,CHURCH OF ST JOHN,,,,,England,53.549333,-2.627985,unknown,unknown,,,,historic_england,high
48e8d509d289,CHURCH OF ST MICHAEL,,,,,England,53.553961,-2.629744,unknown,unknown,,,,historic_england,high
b110bff712b4,CHURCH OF ST MARK,,,,,England,53.537346,-2.655601,unknown,unknown,,,,historic_england,high
9f7ec88032cf,BOUNDARY WALL AND 2 ARCHWAYS TO WEST AND SOUTH SIDES OF CHURCHYARD OF CHURCH OF ALL SAINTS,,,,,England,53.545515,-2.634328,unknown,unknown,,,,historic_england,high
6103623e8db8,CHURCH OF ST ANDREW,,,,,England,53.552804,-2.64944,unknown,unknown,,,,historic_england,high
4c14189086f2,KEYNSHAM ABBEY PIER BASE IN THE GARDEN OF NUMBER 3 (NUMBER 3 NOT INCLUDED),,,,,England,51.417461,-2.496069,unknown,unknown,,,,historic_england,high
a1dc2b416e3e,MORTUARY CHAPELS AT KEYNSHAM CEMETERY,,,,,England,51.421252,-2.511484,unknown,unknown,,,,historic_england,high
caa1ec1e9d5b,NATIONAL WESTMINSTER BANK,,,,,England,51.416603,-2.499022,unknown,unknown,,,,historic_england,high
3a03e75d7ebb,CHURCH OF ST MARY,,,,,England,51.405657,-2.453401,unknown,unknown,,,,historic_england,high
8933882cd8d4,CHURCH OF ST THOMAS,,,,,England,50.928495,-3.461077,unknown,unknown,,,,historic_england,high
b465a69d80ae,CHAPEL OF ST JOHN THE BAPTIST,,,,,England,50.963931,-3.485743,unknown,unknown,,,,historic_england,high
c35d9bd3f3b4,CHURCH OF ST CATHERINE,,,,,England,50.902962,-3.553148,unknown,unknown,,,,historic_england,high
9a405d3568c9,ST PETERS CHURCH HOUSE,,,,,England,50.905652,-3.48683,residential,single_dwelling,,,,historic_england,high
193bba6dd847,"79, CHAPEL STREET",,,,,England,50.905629,-3.48151,unknown,unknown,,,,historic_england,high
747be3f9b683,"1 AND 1A, CHAPEL STREET",,,,,England,50.903605,-3.48375,unknown,unknown,,,,historic_england,high
a5f4c158a403,"2-10, CHURCH STREET",,,,,England,50.903796,-3.492744,unknown,unknown,,,,historic_england,high
805f4be3aa4d,CHURCH OF ST GEORGE,,,,,England,50.902114,-3.488495,unknown,unknown,,,,historic_england,high
064aa79ca2cb,ROMAN CATHOLIC CHURCH AND PRESBYTERY (SION HOUSE),,,,,England,50.908078,-3.498201,residential,single_dwelling,,,,historic_england,high
fb248814997d,MORTUARY CHAPEL IN TIVERTON CEMETERY,,,,,England,50.911725,-3.485203,unknown,unknown,,,,historic_england,high
a4464c9cde8e,CHURCH OF HOLY TRINITY AND ATTACHED RAILINGS AND GATE,,,,,England,51.07626,-4.054011,unknown,unknown,,,,historic_england,high
48ea84ebbcd9,EAST CEMETERY CHAPEL,,,,,England,51.081611,-4.047309,unknown,unknown,,,,historic_england,high
652535aa650f,CHRIST CHURCH,,,,,England,51.081291,-4.057346,unknown,unknown,,,,historic_england,high
8946407ffd93,BAPTIST CHAPEL,,,,,England,51.082758,-4.060381,unknown,unknown,,,,historic_england,high
0ec3ab6189c6,ABBEY COTTAGE,,,,,England,51.087963,-4.063026,unknown,unknown,,,,historic_england,high
5840bfff3649,CHURCH HOUSE,,,,,England,51.080281,-4.059043,residential,single_dwelling,,,,historic_england,high
3370b20fcd91,CHURCH OF ST RICHARD,,,,,England,51.006261,-0.101562,unknown,unknown,,,,historic_england,high
3e5b37d101bc,CHURCH OF THE IMMACULATE CONCEPTION,,,,,England,51.078195,-4.054953,unknown,unknown,,,,historic_england,high
de5221c9a1ff,CHURCH OF ST STEPHEN,,,,,England,51.432234,-0.078604,unknown,unknown,,,,historic_england,high
d18836460ae5,DULWICH GROVE UNITED REFORMED CHURCH AND CHURCH HALL,,,,,England,51.458926,-0.078693,unknown,unknown,,,,historic_england,high
cb2fc7d59af6,CHURCH OF ST JOHN THE EVANGELIST,,,,,England,51.462355,-0.072315,unknown,unknown,,,,historic_england,high
d804f50fcf87,THE STAR AND CROSS CHURCH,,,,,England,51.495028,-0.094996,unknown,unknown,,,,historic_england,high
3d1e6dc83c27,HONOR OAK BAPTIST CHURCH AND ATTACHED WALLS AND RAILINGS,,,,,England,51.452303,-0.059886,unknown,unknown,,,,historic_england,high
f064e53d5aea,CELESTIAL CHURCH OF CHRIST AND ATTACHED WALL AND RAILINGS,,,,,England,51.480248,-0.070481,unknown,unknown,,,,historic_england,high
23f398670528,HERNE HILL BAPTIST CHURCH,,,,,England,51.452294,-0.098258,unknown,unknown,,,,historic_england,high
1060e78e5a94,CHURCH OF ST PAUL,,,,,England,51.45481,-0.099276,unknown,unknown,,,,historic_england,high
9dc96582036b,Church of St Augustine,,,,,England,51.450434,-0.050754,unknown,unknown,,,,historic_england,high
67bdba19d106,"Tower and Portal of Church of St Mary, Newington",,,,,England,51.489001,-0.104855,unknown,unknown,,,,historic_england,high
c1acf635cc2d,ROMAN CATHOLIC CATHEDRAL OF ST GEORGE,,,,,England,51.49788,-0.107901,unknown,unknown,,,,historic_england,high
861466d97aa0,"Church of St John the Evangelist, with associated walls, railings and gateways",,,,,England,51.490637,-0.095438,unknown,unknown,,,,historic_england,high
659fa63aa5fe,CHAPEL OF NUNHEAD CEMETERY,,,,,England,51.463103,-0.051164,unknown,unknown,,,,historic_england,high
cc5b95dffc05,Church of St Peter,,,,,England,51.486581,-0.092626,unknown,unknown,,,,historic_england,high
e9851c71c2ab,CHURCH OF ST PETER,,,,,England,51.442504,-0.067122,unknown,unknown,,,,historic_england,high
4910136ab91b,CHURCH OF ST AUGUSTINE,,,,,England,51.489334,-0.06363,unknown,unknown,,,,historic_england,high
6d846167296d,Former Baptist Church,,,,,England,53.551562,-2.397282,unknown,unknown,,,,historic_england,high
7c736f50549e,CHURCH OF ST HEDDA (ROMAN CATHOLIC),,,,,England,54.436752,-0.761502,unknown,unknown,,,,historic_england,high
21fff103ab8d,"RAILINGS, GATES AND PIERS TO OLD ST MARYS CHURCHYARD",,,,,England,51.492651,-0.101491,unknown,unknown,,,,historic_england,high
36b89fd258eb,CHURCH OF ST ANTHOLIN,,,,,England,51.463574,-0.061654,unknown,unknown,,,,historic_england,high
72555fe46c57,CHURCH OF ST WILFRID,,,,,England,53.902421,-1.629898,unknown,unknown,,,,historic_england,high
4f8fead597a5,PRESBYTERY TO THE ROMAN CATHOLIC CHURCH OF THE ENGLISH MARTYRS,,,,,England,51.491004,-0.088667,unknown,unknown,,,,historic_england,high
7b73244e71d7,CHURCH STAIRS,,,,,England,51.501805,-0.053707,unknown,unknown,,,,historic_england,high
05eba6cefac1,BAPTIST CHAPEL,,,,,England,51.471683,-0.069158,unknown,unknown,,,,historic_england,high
13d48b2f94cc,FORMER CHURCH OF ST JUDE,,,,,England,51.496663,-0.105459,unknown,unknown,,,,historic_england,high
03cd5996ae14,GUYS HOSPITAL MAIN BUILDING INCLUDING WINGS AND CHAPEL,,,,,England,51.504097,-0.088105,unknown,unknown,,,,historic_england,high
59fa5f7a131a,OUR LADY OF RANSOM ROMAN CATHOLIC CHURCH,,,,,England,50.766082,0.277711,unknown,unknown,,,,historic_england,high
46730a1bbbd2,THE BOROUGH WELSH CONGREGATIONAL CHAPEL,,,,,England,51.502988,-0.096796,unknown,unknown,,,,historic_england,high
fa8c90e4a064,FORMER CLARE COLLEGE MISSION CHURCH,,,,,England,51.491768,-0.05422,unknown,unknown,,,,historic_england,high
defd6a004ab5,PORTICO OF UNITARIAN CHAPEL,,,,,England,51.506925,-0.107771,unknown,unknown,,,,historic_england,high
0d24d3f5fb85,FORMER ST LUKES CHURCH OF ENGLAND PRIMARY SCHOOL (CAMDEN SCHOOLS),,,,,England,51.47792,-0.073301,education,school,,,,historic_england,high
4ea6b1e1ee1f,CHURCH OF ST JAMES,,,,,England,51.497021,-0.06679,unknown,unknown,,,,historic_england,high
c35e2036e94f,"Statue of King Alfred, Trinity Church Square",,,,,England,51.498873,-0.093654,unknown,unknown,,,,historic_england,high
dd0616362e7a,FORMER CHURCH OF ST GEORGE,,,,,England,51.481767,-0.085294,unknown,unknown,,,,historic_england,high
2e2e427f1552,CHURCH HOUSE FARMHOUSE,,,,,England,50.939688,-1.205694,residential,single_dwelling,,,,historic_england,high
95183762c7c1,CHURCH OF ST THOMAS,,,,,England,53.492117,-2.285673,unknown,unknown,,,,historic_england,high
b5ca966d2b6d,GREEK CHURCH OF THE ANNUNCIATION AND ATTACHED FORMER PRESBYTERY,,,,,England,53.506413,-2.260167,unknown,unknown,,,,historic_england,high
60913232cc35,"62, CHAPEL STREET",,,,,England,53.485045,-2.24896,unknown,unknown,,,,historic_england,high
e08d5b2e2212,CATHEDRAL OF ST JOHN AND ATTACHED CATHEDRAL HOUSE,,,,,England,53.483815,-2.260828,residential,single_dwelling,,,,historic_england,high
c43195b18187,CHAPEL STREET AND HOPE UNITED REFORMED CHURCH,,,,,England,53.483756,-2.25486,unknown,unknown,,,,historic_england,high
e699b169d9b3,INDEPENDENT CHAPEL,,,,,England,53.483543,-2.257707,unknown,unknown,,,,historic_england,high
c6ac2630943b,CHURCH OF THE ASCENSION,,,,,England,53.494722,-2.262884,unknown,unknown,,,,historic_england,high
fcde7c477fc1,CHURCH OF ST JAMES,,,,,England,53.488938,-2.320089,unknown,unknown,,,,historic_england,high
52c06c28ffc9,CHURCH OF ST CLEMENT,,,,,England,53.472329,-2.275973,unknown,unknown,,,,historic_england,high
679075b134a3,CHURCH OF ST LUKE,,,,,England,53.483923,-2.302661,unknown,unknown,,,,historic_england,high
e96c5725f2b1,CHURCH OF ST PAUL,,,,,England,53.514952,-2.272254,unknown,unknown,,,,historic_england,high
134b88932b6d,CHURCH OF ST JOHN EVANGELIST,,,,,England,53.50436,-2.261994,unknown,unknown,,,,historic_england,high
3daa72797c65,TOWER OF CHURCH OF ST GEORGE WITH ST BARNABUS,,,,,England,53.497231,-2.282361,unknown,unknown,,,,historic_england,high
2322528b8b10,CHURCH OF ST PHILIP,,,,,England,53.483999,-2.263074,unknown,unknown,,,,historic_england,high
b057604292c9,"Waterpark Hall (former Congregational Church, latterly United Reformed Church)",,,,,England,53.515647,-2.254885,unknown,unknown,,,,historic_england,high
d0dea4ad2b46,CHAPEL IMMEDIATELY NORTH OF MANADON HOUSE,,,,,England,50.405942,-4.140367,residential,single_dwelling,,,,historic_england,high
044c3bfb0609,CHURCH OF EMMANUEL,,,,,England,50.388102,-4.129364,unknown,unknown,,,,historic_england,high
4d5800435b30,CHURCH OF ST MARY BLESSED VIRGIN,,,,,England,50.388525,-4.058393,unknown,unknown,,,,historic_england,high
7243302248c8,CHAPEL AT SALTRAM HOUSE,,,,,England,50.382174,-4.083213,residential,single_dwelling,,,,historic_england,high
3a1a76e2bc1d,MUTLEY BAPTIST CHURCH INCLUDING SPURGEON HALL AND CARETAKERS COTTAGE,,,,,England,50.380931,-4.133909,unknown,unknown,,,,historic_england,high
cb4d87e67e44,CHURCH OF ST MATTHIAS AND ATTACHED FORECOURT WALLS,,,,,England,50.377999,-4.134889,unknown,unknown,,,,historic_england,high
221b3216af7f,SHERWELL CHURCH AND ASSOCIATED BUILDINGS INCLUDING SHELLY HALL,,,,,England,50.375632,-4.137413,unknown,unknown,,,,historic_england,high
b5cb6969b525,ST DUNSTANS ABBEY AND ATTACHED ROAD FRONTAGE WALLS,,,,,England,50.374752,-4.153885,unknown,unknown,,,,historic_england,high
42abe6233bac,CHURCH OF ST MARY,,,,,England,50.38482,-4.105583,unknown,unknown,,,,historic_england,high
19657dcccb19,"CHURCH OF ST ANDREW, STOKE DAMAREL",,,,,England,50.374782,-4.162451,unknown,unknown,,,,historic_england,high
f4965a34ea6a,"9, PRIORY ROAD",,,,,England,50.389418,-4.123795,unknown,unknown,,,,historic_england,high
a038b822d833,PRIORY COTTAGE,,,,,England,50.389919,-4.120511,unknown,unknown,,,,historic_england,high
5bce1b69a177,HMS DRAKE CHAPEL OF ST NICHOLAS,,,,,England,50.390525,-4.183962,unknown,unknown,,,,historic_england,high
7e5c0167de77,WHITCHURCH,,,,,England,50.386498,-4.129503,unknown,unknown,,,,historic_england,high
8a71c2baa339,CHURCH OF ST MARY,,,,,England,50.427335,-4.153272,unknown,unknown,,,,historic_england,high
664db31eb263,CHURCH OF ST LUKE CITY LIBRARY ANNEXE,,,,,England,50.373831,-4.137008,education,library,,,,historic_england,high
544e9cbd233d,CHURCH OF THE ASCENSION,,,,,England,50.404908,-4.135465,unknown,unknown,,,,historic_england,high
0ea53613c062,CHURCH OF ST PETER,,,,,England,50.373158,-4.15446,unknown,unknown,,,,historic_england,high
33434fca4f30,FORMER NONCONFORMIST CHAPEL,,,,,England,50.373939,-4.150684,unknown,unknown,,,,historic_england,high
36c2cc5abac8,TRINITY METHODIST CHAPEL,,,,,England,50.105199,-5.550851,unknown,unknown,,,,historic_england,high
40f77fd84239,"GULVAL METHODIST CHURCH AND ATTACHED FORECOURT WALLS, GATES AND RAILINGS",,,,,England,50.131181,-5.528437,unknown,unknown,,,,historic_england,high
5ca9f28654e5,RICHMOND WESLEYAN CHAPEL,,,,,England,50.122585,-5.539797,unknown,unknown,,,,historic_england,high
1c221547a5fd,TREDRIZZICK METHODIST CHURCH AND ATTACHED SUNDAY SCHOOL AND FORECOURT WALLS,,,,,England,50.556353,-4.889182,education,school,,,,historic_england,high
b2badc412f33,"WHEAL BUSY CHAPEL, ATTACHED WALLS, GATE-PIERS AND RAILINGS",,,,,England,50.263707,-5.17487,unknown,unknown,,,,historic_england,high
ddec8bdb75b7,Former Church of St Stephen (Methodist Church and attached Sunday School),,,,,England,50.345236,-4.890933,education,school,,,,historic_england,high
e8e250b6d5db,LEEK SEED CHAPEL STEPHENS TOMB NORTH WEST OF CHAPEL,,,,,England,50.351222,-4.728187,unknown,unknown,,,,historic_england,high
